player_id,season,week,position,team,snap_pct,routes,tprr,rush_share,target_share,goalline_share,two_min_share,yprr,yac_per_rec,mtf,succ_rate,epa_per_play_qb,team_epa_play,team_pace,team_rz_plays,team_pass_rate,injury_status,dnp_weeks_rolling,sos_ctx
00-0034364,2024,15,TE,CLE,78.28,30.519,0.375,1.0,1.0,1.0,1.0,1.166,8.508,0.386,0.629,0.0,0.057,64.041,7.387,,healthy,0,42.663
00-0034365,2024,15,TE,CAR,33.504,32.295,0.663,1.0,1.0,1.0,1.0,2.322,5.111,3.184,0.55,0.0,0.017,69.559,13.309,,healthy,0,46.11
00-0034367,2024,15,RB,CLE,80.289,13.318,0.433,1.0,1.0,1.0,1.0,1.987,3.175,3.265,0.643,0.0,-0.006,60.143,8.113,,healthy,0,59.449
00-0034383,2024,15,TE,HOU,55.476,24.411,0.575,0.764,1.0,1.0,1.0,1.656,2.99,0.188,0.496,0.0,0.025,58.478,12.493,,healthy,0,52.265
00-0034386,2024,15,WR,KC,61.122,37.101,0.41,1.0,1.0,1.0,1.0,3.453,6.116,2.083,0.468,0.0,-0.026,64.133,13.523,,healthy,0,59.239
00-0034395,2024,15,WR,DET,78.256,32.6,0.435,1.0,1.0,1.0,1.0,1.174,9.342,1.321,0.474,0.0,-0.019,56.6,12.138,,healthy,0,42.552
00-0034401,2024,15,QB,BUF,90.84,0.0,0.0,1.0,0.0,0.538,0.482,1.79,4.316,2.267,0.513,0.043,0.08,57.089,9.677,,healthy,0,38.985
00-0034406,2024,15,WR,BUF,54.9,37.624,0.664,1.0,1.0,1.0,1.0,1.509,5.885,2.473,0.585,0.0,0.049,61.222,12.585,,healthy,0,53.553
00-0034407,2024,15,WR,ATL,70.892,32.844,0.424,1.0,1.0,1.0,1.0,2.075,5.771,1.11,0.445,0.0,0.121,54.943,9.047,,healthy,0,48.477
00-0034411,2024,15,WR,SF,43.124,30.976,1.105,1.0,1.0,1.0,1.0,1.906,6.846,3.253,0.447,0.0,-0.019,63.475,13.162,,healthy,0,43.126
00-0034414,2024,15,RB,PIT,40.113,24.183,0.476,1.0,1.0,1.0,1.0,2.903,6.601,2.182,0.508,0.0,0.1,66.957,12.511,,healthy,0,57.854
00-0034418,2024,15,WR,NO,67.193,30.414,0.642,1.0,1.0,1.0,1.0,1.504,8.603,1.122,0.547,0.0,0.017,61.771,13.574,,healthy,0,41.817
00-0034419,2024,15,WR,MIA,23.635,44.137,0.387,1.0,1.0,1.0,1.0,2.543,9.698,0.192,0.487,0.0,0.112,61.624,12.407,,healthy,0,49.952
00-0034433,2024,15,RB,HOU,86.527,10.708,0.504,1.0,1.0,1.0,1.0,2.757,7.891,3.019,0.485,0.0,-0.022,59.419,14.726,,healthy,0,33.143
00-0034438,2024,15,QB,CIN,47.127,0.0,0.0,1.0,0.0,1.0,1.0,0.953,7.191,2.232,0.549,0.259,0.111,58.41,12.613,,healthy,0,43.268
00-0034487,2024,15,WR,MIN,42.159,33.967,0.394,1.0,1.0,1.0,1.0,1.367,3.215,1.661,0.359,0.0,0.136,64.359,12.602,,healthy,0,44.863
00-0034521,2024,15,WR,NYJ,75.072,40.821,0.311,1.0,1.0,1.0,1.0,1.607,10.494,1.711,0.426,0.0,0.02,58.011,8.925,,healthy,0,64.439
00-0034575,2024,15,TE,TB,53.441,19.975,0.805,0.195,1.0,1.0,1.0,0.898,10.529,0.789,0.365,0.0,-0.005,61.0,13.008,,healthy,0,39.825
00-0034577,2024,15,QB,PIT,96.232,0.0,0.0,1.0,0.0,1.0,1.0,2.467,6.644,0.697,0.513,-0.06,-0.037,71.259,16.167,,healthy,0,42.26
00-0034613,2024,15,TE,CIN,59.409,24.33,0.655,0.09,1.0,1.0,1.0,1.536,9.192,0.892,0.554,0.0,0.006,67.322,15.21,,healthy,0,57.638
00-0034646,2024,15,WR,MIN,60.886,31.369,0.577,0.653,1.0,1.0,1.0,2.027,4.57,1.765,0.412,0.0,0.004,61.409,11.808,,healthy,0,56.371
00-0034653,2024,15,WR,DAL,50.278,32.76,0.806,0.431,1.0,1.0,1.0,2.451,6.291,3.224,0.393,0.0,-0.032,64.849,8.539,,healthy,0,51.101
00-0034681,2024,15,RB,TB,86.129,30.309,0.468,1.0,1.0,1.0,1.0,1.641,11.478,2.481,0.594,0.0,-0.02,58.426,14.8,,healthy,0,41.017
00-0034732,2024,15,WR,GB,76.917,35.376,0.808,1.0,1.0,1.0,1.0,2.911,7.194,1.411,0.559,0.0,-0.032,62.86,12.374,,healthy,0,48.39
00-0034737,2024,15,QB,LAC,42.045,0.0,0.0,1.0,0.0,1.0,1.0,2.218,10.605,0.734,0.356,0.272,0.074,66.329,12.835,,healthy,0,58.502
00-0034750,2024,15,RB,CAR,61.016,18.488,0.433,1.0,1.0,1.0,1.0,1.629,10.799,0.099,0.483,0.0,-0.004,67.132,9.136,,healthy,0,37.223
00-0034753,2024,15,TE,BAL,78.531,32.171,0.495,0.35,1.0,1.0,1.0,2.449,4.182,0.801,0.616,0.0,0.092,56.964,8.0,,healthy,0,30.871
00-0034764,2024,15,WR,LV,57.653,32.17,0.569,1.0,1.0,1.0,1.0,0.935,5.523,2.761,0.408,0.0,0.057,56.419,13.231,,healthy,0,45.314
00-0034765,2024,15,WR,DET,45.758,38.944,0.856,1.0,1.0,1.0,1.0,0.991,4.955,3.158,0.434,0.0,0.009,59.983,11.383,,healthy,0,50.138
00-0034771,2024,15,QB,TEN,100.0,0.0,0.0,1.0,0.0,1.0,1.0,1.446,5.849,0.0,0.542,-0.027,0.111,69.281,15.804,,healthy,0,60.37
00-0034775,2024,15,WR,JAX,79.005,30.56,0.537,1.0,1.0,1.0,1.0,2.159,4.104,0.91,0.469,0.0,0.128,60.351,11.892,,healthy,0,63.705
00-0034777,2024,15,WR,LAC,21.625,32.931,0.496,1.0,1.0,1.0,1.0,1.585,6.614,0.592,0.519,0.0,0.045,67.733,15.397,,healthy,0,39.946
00-0034791,2024,15,RB,CLE,78.131,22.658,0.505,1.0,1.0,1.0,1.0,2.168,10.065,2.152,0.448,0.0,-0.019,64.53,10.816,,healthy,0,38.344
00-0034796,2024,15,QB,BAL,78.617,0.0,0.0,1.0,0.0,1.0,1.0,1.783,6.6,0.087,0.359,0.123,0.02,66.711,10.355,,healthy,0,46.621
00-0034798,2024,15,TE,MIA,77.57,30.223,0.257,1.0,1.0,1.0,1.0,1.258,7.852,1.643,0.504,0.0,0.067,61.163,13.236,,healthy,0,46.647
00-0034808,2024,15,RB,CLE,44.756,43.894,0.492,1.0,1.0,1.0,1.0,2.804,9.157,3.252,0.304,0.0,0.088,65.763,8.198,,healthy,0,48.571
00-0034827,2024,15,WR,CHI,28.14,29.141,0.688,1.0,1.0,1.0,1.0,2.542,6.133,0.576,0.394,0.0,-0.026,68.735,12.465,,healthy,0,41.045
00-0034829,2024,15,TE,CIN,69.361,19.886,0.97,1.0,1.0,1.0,1.0,2.854,5.262,0.706,0.355,0.0,-0.014,67.531,7.998,,healthy,0,53.344
00-0034830,2024,15,TE,LAC,54.495,26.248,0.414,0.183,1.0,1.0,1.0,2.217,3.827,3.072,0.415,0.0,-0.001,69.61,9.042,,healthy,0,47.116
00-0034837,2024,15,WR,TEN,70.625,26.479,0.84,0.084,1.0,1.0,1.0,3.311,4.096,2.961,0.395,0.0,0.052,68.235,12.742,,healthy,0,46.489
00-0034838,2024,15,RB,LA,80.01,20.287,0.486,1.0,1.0,1.0,1.0,2.914,6.651,1.349,0.364,0.0,0.007,70.206,11.748,,healthy,0,62.217
00-0034844,2024,15,RB,PHI,70.068,34.786,0.447,1.0,1.0,1.0,1.0,2.422,6.729,1.332,0.467,0.0,-0.006,71.125,9.704,,healthy,0,65.691
00-0034854,2024,15,WR,ATL,38.06,28.869,0.874,1.0,1.0,1.0,1.0,1.368,3.672,2.964,0.65,0.0,0.045,58.264,11.002,,healthy,0,53.271
00-0034855,2024,15,QB,TB,46.781,0.0,0.0,1.0,0.0,1.0,1.0,3.233,3.989,2.288,0.384,0.159,-0.037,66.556,14.257,,healthy,0,44.928
00-0034857,2024,15,QB,BUF,44.511,0.0,0.0,1.0,0.0,1.0,1.0,1.731,11.117,0.203,0.388,0.251,0.068,51.412,9.744,,healthy,0,34.697
00-0034860,2024,15,WR,NO,30.819,23.633,1.09,1.0,1.0,1.0,1.0,3.408,9.776,0.362,0.526,0.0,0.086,56.253,7.613,,healthy,0,54.604
00-0034867,2024,15,WR,SF,44.698,28.647,1.116,0.196,1.0,1.0,1.0,2.759,2.994,0.303,0.577,0.0,0.015,54.525,14.04,,healthy,0,55.89
00-0034869,2024,15,QB,MIN,81.783,0.0,0.0,1.0,0.0,1.0,1.0,2.127,8.343,2.69,0.434,0.261,0.076,67.844,9.919,,healthy,0,39.504
00-0034899,2024,15,QB,JAX,95.92,0.0,0.0,1.0,0.0,1.0,1.0,2.882,7.626,3.04,0.42,0.278,-0.027,61.418,6.686,,healthy,0,51.016
00-0034928,2024,15,WR,BAL,19.195,22.474,1.125,1.0,1.0,1.0,1.0,2.836,10.272,2.002,0.348,0.0,0.081,58.156,11.648,,healthy,0,48.157
00-0034955,2024,15,QB,MIN,84.076,0.0,0.0,1.0,0.0,1.0,1.0,2.31,5.3,0.723,0.434,0.111,0.002,69.796,11.082,,healthy,0,55.374
00-0034959,2024,15,RB,HOU,91.531,33.486,0.506,1.0,1.0,1.0,1.0,2.448,9.047,0.8,0.533,0.0,-0.002,56.05,14.603,,healthy,0,31.692
00-0034960,2024,15,WR,LV,49.469,27.362,0.69,0.295,1.0,1.0,1.0,2.247,6.148,0.099,0.611,0.0,-0.009,69.804,12.212,,healthy,0,46.982
00-0034970,2024,15,TE,HOU,45.258,19.328,0.609,1.0,1.0,1.0,1.0,2.092,11.597,3.418,0.547,0.0,0.074,65.292,11.168,,healthy,0,52.813
00-0034972,2024,15,RB,LV,73.199,23.708,0.454,1.0,1.0,1.0,1.0,1.919,3.401,1.999,0.534,0.0,0.053,60.259,15.31,,healthy,0,45.135
00-0034975,2024,15,RB,BAL,82.461,29.948,0.507,1.0,1.0,1.0,1.0,1.498,9.97,0.674,0.406,0.0,0.077,58.238,9.231,,healthy,0,42.323
00-0034981,2024,15,TE,NO,21.513,25.312,0.329,1.0,1.0,1.0,1.0,2.586,6.787,2.626,0.523,0.0,0.024,50.162,11.944,,healthy,0,31.67
00-0035021,2024,15,WR,IND,54.146,35.221,0.435,1.0,1.0,1.0,1.0,2.97,5.567,3.041,0.459,0.0,0.103,57.576,11.797,,healthy,0,38.254
00-0035039,2024,15,TE,CHI,58.253,22.538,0.616,0.873,1.0,1.0,1.0,1.059,5.552,2.186,0.386,0.0,0.005,66.474,15.24,,healthy,0,51.667
00-0035045,2024,15,WR,IND,82.643,38.283,0.643,0.78,1.0,1.0,1.0,2.27,7.68,3.615,0.466,0.0,-0.026,58.505,8.717,,healthy,0,47.755
00-0035099,2024,15,RB,PHI,46.343,28.984,0.436,1.0,1.0,1.0,1.0,2.961,4.698,0.691,0.473,0.0,-0.049,58.544,13.673,,healthy,0,39.545
00-0035100,2024,15,QB,CIN,94.908,0.0,0.0,1.0,0.0,1.0,1.0,2.17,4.764,2.559,0.603,0.034,0.097,58.382,9.999,,healthy,0,53.034
00-0035101,2024,15,WR,WAS,49.539,27.435,0.919,1.0,1.0,1.0,1.0,3.196,3.228,1.005,0.614,0.0,0.032,65.229,13.567,,healthy,0,35.151
00-0035125,2024,15,RB,MIA,40.925,28.527,0.51,1.0,1.0,1.0,1.0,2.922,10.468,0.485,0.377,0.0,0.058,62.902,12.791,,healthy,0,54.421
00-0035140,2024,15,WR,KC,50.068,42.848,0.384,1.0,1.0,1.0,1.0,1.33,4.295,2.568,0.581,0.0,0.047,67.59,10.976,,healthy,0,44.372
00-0035146,2024,15,QB,WAS,81.171,0.0,0.0,1.0,0.0,1.0,0.817,0.916,4.923,2.879,0.378,0.074,0.017,60.724,13.296,,healthy,0,56.588
00-0035164,2024,15,WR,TB,58.35,40.039,0.633,1.0,1.0,1.0,1.0,3.401,8.992,2.427,0.377,0.0,0.107,61.635,9.483,,healthy,0,34.772
00-0035208,2024,15,WR,WAS,38.299,28.704,0.565,0.927,1.0,1.0,1.0,2.98,7.183,1.999,0.506,0.0,0.099,62.418,8.64,,healthy,0,46.457
00-0035215,2024,15,WR,BAL,93.12,28.524,0.617,0.916,1.0,1.0,1.0,2.971,7.535,2.938,0.43,0.0,0.061,69.292,13.309,,healthy,0,50.259
00-0035216,2024,15,WR,HOU,24.661,37.625,0.275,1.0,1.0,1.0,1.0,1.45,6.995,2.761,0.483,0.0,-0.002,50.893,7.506,,healthy,0,44.728
00-0035222,2024,15,TE,LV,55.944,31.043,0.71,1.0,1.0,1.0,1.0,3.353,4.284,3.132,0.442,0.0,0.042,61.403,6.889,,healthy,0,36.694
00-0035228,2024,15,QB,ARI,40.82,0.0,0.0,1.0,0.0,1.0,1.0,1.093,10.708,2.645,0.474,0.24,0.046,62.867,14.102,,healthy,0,36.171
00-0035229,2024,15,TE,MIN,79.836,22.296,0.594,0.508,1.0,1.0,1.0,1.785,5.124,0.564,0.52,0.0,0.007,61.926,10.654,,healthy,0,47.318
00-0035243,2024,15,RB,CAR,40.518,16.777,0.419,1.0,1.0,1.0,1.0,1.487,5.918,3.182,0.442,0.0,0.074,61.875,14.792,,healthy,0,59.793
00-0035249,2024,15,TE,MIN,74.525,25.528,0.589,1.0,1.0,1.0,1.0,1.396,9.372,1.297,0.376,0.0,0.05,68.39,9.669,,healthy,0,41.456
00-0035250,2024,15,RB,NYG,39.43,41.155,0.455,1.0,1.0,1.0,1.0,2.541,7.232,2.769,0.396,0.0,0.017,62.621,12.63,,healthy,0,35.429
00-0035251,2024,15,QB,DAL,75.133,0.0,0.0,1.0,0.0,1.0,1.0,2.705,6.321,0.442,0.349,-0.025,0.124,64.469,10.46,,healthy,0,41.941
00-0035259,2024,15,TE,LV,82.57,22.965,0.824,0.201,1.0,1.0,1.0,1.625,10.678,0.898,0.58,0.0,0.124,56.986,12.301,,healthy,0,43.643
00-0035261,2024,15,RB,TEN,52.574,26.216,0.499,1.0,1.0,1.0,1.0,3.317,3.686,3.313,0.571,0.0,0.134,59.396,9.793,,healthy,0,50.144
00-0035264,2024,15,QB,DEN,39.785,0.0,0.0,1.0,0.0,1.0,1.0,1.539,7.008,2.721,0.397,0.229,0.031,63.221,11.068,,healthy,0,52.085
00-0035282,2024,15,QB,LAC,56.282,0.0,0.0,1.0,0.0,1.0,1.0,1.937,3.896,0.188,0.396,0.288,0.044,62.833,10.693,,healthy,0,38.585
00-0035289,2024,15,QB,LV,78.352,0.0,0.0,1.0,0.0,1.0,1.0,1.378,4.869,0.605,0.637,-0.048,0.072,60.674,7.756,,healthy,0,51.712
00-0035291,2024,15,RB,CIN,71.053,32.727,0.492,1.0,1.0,1.0,1.0,2.644,11.655,2.027,0.436,0.0,0.08,61.099,10.98,,healthy,0,33.048
00-0035297,2024,15,WR,DAL,48.591,34.281,0.731,1.0,1.0,1.0,1.0,2.446,2.767,2.468,0.321,0.0,0.081,57.084,12.727,,healthy,0,32.193
00-0035298,2024,15,WR,PIT,29.612,30.686,0.422,0.0,1.0,1.0,1.0,3.325,8.523,3.258,0.465,0.0,0.032,59.376,12.498,,healthy,0,42.612
00-0035308,2024,15,TE,CHI,52.774,28.821,0.479,0.818,1.0,1.0,1.0,3.025,3.607,3.106,0.459,0.0,-0.001,66.862,14.184,,healthy,0,40.528
00-0035311,2024,15,RB,JAX,72.242,16.06,0.454,1.0,1.0,1.0,1.0,2.512,5.529,0.789,0.589,0.0,0.023,53.903,11.395,,healthy,0,45.597
00-0035329,2024,15,TE,DEN,38.253,33.866,0.291,1.0,1.0,1.0,1.0,1.414,10.35,0.673,0.538,0.0,-0.022,65.635,13.641,,healthy,0,31.574
00-0035341,2024,15,WR,CAR,59.667,35.659,0.289,1.0,1.0,1.0,1.0,2.976,11.04,3.04,0.423,0.0,0.027,65.133,10.073,,healthy,0,54.222
00-0035345,2024,15,TE,HOU,85.211,24.476,0.465,1.0,1.0,1.0,1.0,2.657,9.631,3.42,0.386,0.0,-0.024,51.411,8.053,,healthy,0,60.136
00-0035356,2024,15,TE,WAS,19.442,28.607,0.714,1.0,1.0,1.0,1.0,2.299,11.324,0.948,0.35,0.0,0.081,56.551,7.566,,healthy,0,54.009
00-0035359,2024,15,WR,DEN,70.643,41.652,0.358,1.0,1.0,1.0,1.0,2.008,9.827,1.614,0.599,0.0,0.11,53.837,9.805,,healthy,0,54.174
00-0035399,2024,15,WR,TEN,50.142,33.085,0.456,1.0,1.0,1.0,1.0,0.955,2.826,1.26,0.553,0.0,0.131,54.271,7.583,,healthy,0,39.89
00-0035406,2024,15,WR,DEN,44.018,36.754,0.713,0.867,1.0,1.0,1.0,2.864,4.647,1.999,0.527,0.0,-0.015,56.425,10.809,,healthy,0,34.289
00-0035414,2024,15,WR,LV,63.23,32.512,0.92,1.0,1.0,1.0,1.0,2.898,9.703,2.597,0.61,0.0,-0.025,57.447,8.839,,healthy,0,39.586
00-0035436,2024,15,TE,PIT,25.281,27.697,0.721,1.0,1.0,1.0,1.0,2.311,3.518,1.231,0.393,0.0,0.077,57.88,6.871,,healthy,0,51.232
00-0035457,2024,15,WR,DAL,83.86,37.551,0.543,1.0,1.0,1.0,1.0,1.592,4.118,0.0,0.531,0.0,0.117,59.165,8.165,,healthy,0,46.716
00-0035480,2024,15,WR,NYJ,38.915,37.711,0.597,1.0,1.0,1.0,1.0,1.18,3.6,0.093,0.565,0.0,0.117,54.982,9.006,,healthy,0,40.262
00-0035500,2024,15,WR,ARI,84.813,38.326,0.425,1.0,1.0,1.0,1.0,1.825,3.91,3.471,0.428,0.0,0.079,70.192,13.813,,healthy,0,51.168
00-0035510,2024,15,WR,ARI,71.491,28.62,1.036,1.0,1.0,1.0,1.0,2.654,6.887,1.802,0.475,0.0,0.057,54.475,7.887,,healthy,0,43.219
00-0035527,2024,15,WR,PIT,23.868,41.412,0.471,0.411,1.0,1.0,1.0,1.71,4.084,0.908,0.397,0.0,-0.032,55.475,14.285,,healthy,0,37.961
00-0035529,2024,15,WR,CIN,56.211,24.686,1.364,0.612,1.0,1.0,1.0,2.17,7.376,1.679,0.407,0.0,0.038,55.504,10.216,,healthy,0,33.916
00-0035535,2024,15,WR,NYG,62.865,27.28,0.828,1.0,1.0,1.0,1.0,2.858,3.535,2.192,0.456,0.0,-0.046,60.1,11.153,,healthy,0,42.448
00-0035537,2024,15,RB,BUF,74.506,12.016,0.468,1.0,1.0,1.0,1.0,1.224,4.281,0.262,0.376,0.0,0.12,56.774,11.678,,healthy,0,47.734
00-0035544,2024,15,WR,DET,76.088,28.882,0.472,0.099,1.0,1.0,1.0,0.929,4.699,3.025,0.533,0.0,-0.038,64.469,9.983,,healthy,0,44.555
00-0035547,2024,15,TE,KC,35.929,29.176,0.656,0.185,1.0,1.0,1.0,1.65,8.512,1.923,0.344,0.0,0.05,54.944,12.606,,healthy,0,41.57
00-0035562,2024,15,TE,CAR,61.783,36.53,0.427,1.0,1.0,1.0,1.0,2.855,10.333,0.898,0.487,0.0,0.073,51.365,10.534,,healthy,0,37.264
00-0035567,2024,15,RB,DET,40.46,26.333,0.429,1.0,1.0,1.0,1.0,2.851,2.73,1.47,0.331,0.0,0.057,49.824,13.241,,healthy,0,51.82
00-0035572,2024,15,TE,DET,67.312,19.654,0.708,1.0,1.0,1.0,1.0,2.473,4.024,3.435,0.539,0.0,0.024,50.641,9.783,,healthy,0,45.844
00-0035593,2024,15,WR,IND,50.622,35.75,0.408,0.542,1.0,1.0,1.0,3.287,8.072,0.994,0.409,0.0,0.11,52.198,15.008,,healthy,0,64.578
00-0035594,2024,15,RB,CHI,79.682,23.061,0.423,1.0,1.0,1.0,1.0,2.558,3.202,1.139,0.335,0.0,-0.029,56.173,9.653,,healthy,0,45.596
00-0035602,2024,15,WR,LV,24.448,22.238,0.826,0.263,1.0,1.0,1.0,1.244,7.26,1.303,0.399,0.0,0.106,61.477,10.07,,healthy,0,49.642
00-0035621,2024,15,WR,CHI,42.497,32.959,0.613,0.888,1.0,1.0,1.0,3.147,9.799,0.483,0.355,0.0,0.024,57.045,11.703,,healthy,0,47.79
00-0035624,2024,15,TE,SEA,52.042,23.492,0.632,1.0,1.0,1.0,1.0,2.867,5.166,1.271,0.395,0.0,-0.025,60.797,14.809,,healthy,0,41.969
00-0035628,2024,15,RB,JAX,76.74,14.527,0.448,1.0,1.0,1.0,1.0,1.333,7.755,1.462,0.48,0.0,-0.001,69.873,16.333,,healthy,0,39.026
00-0035631,2024,15,TE,CIN,76.845,33.541,0.425,1.0,1.0,1.0,1.0,2.693,10.544,0.981,0.339,0.0,0.06,55.679,10.461,,healthy,0,42.598
00-0035639,2024,15,WR,PHI,26.575,30.862,0.648,0.19,1.0,1.0,1.0,2.27,10.736,1.907,0.336,0.0,0.11,63.326,8.301,,healthy,0,60.069
00-0035640,2024,15,WR,SEA,47.538,30.429,0.608,1.0,1.0,1.0,1.0,1.685,4.879,1.055,0.57,0.0,0.05,59.943,10.718,,healthy,0,61.841
00-0035644,2024,15,TE,SEA,33.313,19.642,0.818,0.422,1.0,1.0,1.0,1.131,11.31,0.735,0.352,0.0,0.004,65.358,9.314,,healthy,0,54.045
00-0035645,2024,15,WR,NYG,20.939,36.373,0.658,1.0,1.0,1.0,1.0,1.704,8.854,1.189,0.485,0.0,0.087,58.125,11.157,,healthy,0,60.796
00-0035659,2024,15,WR,WAS,47.325,35.015,0.259,1.0,1.0,1.0,1.0,2.528,7.069,2.44,0.508,0.0,0.011,59.069,12.508,,healthy,0,38.512
00-0035662,2024,15,WR,KC,40.26,34.332,0.495,0.0,1.0,1.0,1.0,2.462,3.836,2.718,0.531,0.0,0.118,53.26,11.71,,healthy,0,37.061
00-0035676,2024,15,WR,PHI,43.835,29.198,0.499,1.0,1.0,1.0,1.0,3.014,7.809,2.895,0.367,0.0,0.039,63.229,11.251,,healthy,0,50.825
00-0035685,2024,15,RB,DET,42.931,21.203,0.443,1.0,1.0,1.0,1.0,1.592,5.392,1.087,0.54,0.0,0.005,68.913,12.497,,healthy,0,53.128
00-0035689,2024,15,TE,BUF,60.206,28.177,0.565,0.722,1.0,1.0,1.0,2.382,7.516,1.273,0.409,0.0,0.061,62.885,11.744,,healthy,0,41.858
00-0035700,2024,15,RB,GB,61.499,34.512,0.502,1.0,1.0,1.0,1.0,2.533,8.34,3.186,0.375,0.0,0.111,50.876,14.126,,healthy,0,44.283
00-0035701,2024,15,WR,SEA,28.965,38.35,0.567,1.0,1.0,1.0,1.0,2.437,4.232,3.196,0.569,0.0,-0.02,72.824,11.258,,healthy,0,50.86
00-0035703,2024,15,WR,SEA,36.728,28.756,0.479,1.0,1.0,1.0,1.0,1.655,10.688,3.319,0.332,0.0,0.039,58.447,13.762,,healthy,0,58.181
00-0035704,2024,15,QB,NYG,47.402,0.0,0.0,1.0,0.0,0.356,0.291,1.123,9.941,2.618,0.45,0.213,0.006,57.395,12.024,,healthy,0,55.152
00-0035710,2024,15,QB,MIN,81.167,0.0,0.0,1.0,0.0,1.0,1.0,0.972,3.743,0.183,0.49,-0.043,0.113,66.95,13.812,,healthy,0,43.896
00-0035719,2024,15,WR,SF,24.27,24.612,0.502,1.0,1.0,1.0,1.0,2.705,11.143,0.756,0.639,0.0,0.055,49.001,10.078,,healthy,0,47.841
00-0035726,2024,15,RB,NYG,74.367,23.421,0.512,1.0,1.0,1.0,1.0,2.365,7.067,1.091,0.502,0.0,0.072,70.402,11.912,,healthy,0,60.89
00-0035769,2024,15,TE,BAL,41.171,24.81,0.803,1.0,1.0,1.0,1.0,2.816,5.392,3.382,0.509,0.0,0.098,55.619,8.479,,healthy,0,61.047
00-0035771,2024,15,TE,NE,61.257,31.187,0.658,0.535,1.0,1.0,1.0,1.992,8.651,3.159,0.646,0.0,0.016,66.994,12.633,,healthy,0,47.207
00-0035806,2024,15,RB,NE,64.845,18.164,0.446,1.0,1.0,1.0,1.0,1.93,8.897,0.288,0.56,0.0,0.083,61.12,10.573,,healthy,0,43.258
00-0035831,2024,15,RB,NO,82.048,36.144,0.469,1.0,1.0,1.0,1.0,1.569,4.372,0.29,0.624,0.0,0.107,68.66,8.942,,healthy,0,53.721
00-0035860,2024,15,RB,ARI,57.503,39.006,0.457,1.0,1.0,1.0,1.0,1.836,3.098,1.703,0.39,0.0,0.061,59.238,10.288,,healthy,0,46.203
00-0035869,2024,15,WR,ATL,77.099,35.621,0.433,1.0,1.0,1.0,1.0,3.293,10.14,1.59,0.517,0.0,0.054,51.086,11.803,,healthy,0,58.171
00-0035876,2024,15,WR,ARI,44.522,36.061,0.276,1.0,1.0,1.0,1.0,1.61,3.619,2.553,0.46,0.0,0.13,68.267,16.125,,healthy,0,60.416
00-0035891,2024,15,WR,SEA,52.192,41.641,0.265,1.0,1.0,1.0,1.0,2.677,9.438,0.511,0.585,0.0,-0.003,62.549,9.653,,healthy,0,50.343
00-0035924,2024,15,RB,PIT,63.941,45.088,0.512,1.0,1.0,1.0,1.0,1.731,8.157,3.033,0.479,0.0,0.087,73.253,13.216,,healthy,0,36.979
00-0035934,2024,15,WR,MIN,50.832,24.121,1.208,0.0,1.0,1.0,1.0,1.194,7.174,2.915,0.325,0.0,0.061,66.981,11.867,,healthy,0,39.959
00-0035956,2024,15,TE,CLE,55.883,19.635,0.551,1.0,1.0,1.0,1.0,1.642,5.713,3.668,0.36,0.0,-0.001,51.743,8.841,,healthy,0,36.956
00-0035973,2024,15,RB,SF,77.678,10.862,0.433,1.0,1.0,1.0,1.0,1.396,7.919,0.192,0.606,0.0,0.092,59.023,11.083,,healthy,0,56.927
00-0035976,2024,15,WR,CAR,43.244,40.413,0.74,0.79,1.0,1.0,1.0,2.066,7.42,1.555,0.501,0.0,0.042,54.376,8.396,,healthy,0,51.047
00-0035993,2024,15,QB,MIA,46.324,0.0,0.0,1.0,0.0,0.429,0.388,1.861,3.886,3.367,0.465,0.041,0.127,65.943,10.135,,healthy,0,46.859
00-0036020,2024,15,RB,IND,79.72,40.249,0.509,1.0,1.0,1.0,1.0,1.044,9.775,2.846,0.368,0.0,0.079,63.454,11.388,,healthy,0,45.342
00-0036032,2024,15,TE,IND,26.393,40.222,0.358,1.0,1.0,1.0,1.0,2.81,11.48,1.89,0.355,0.0,0.007,61.54,13.766,,healthy,0,39.697
00-0036040,2024,15,TE,NO,80.33,27.627,0.783,1.0,1.0,1.0,1.0,2.571,3.642,3.831,0.425,0.0,-0.02,64.603,14.871,,healthy,0,50.296
00-0036059,2024,15,TE,SEA,81.418,26.854,0.688,1.0,1.0,1.0,1.0,3.286,8.644,1.941,0.403,0.0,0.109,61.978,8.162,,healthy,0,51.9
00-0036080,2024,15,WR,NYJ,26.488,23.107,0.697,0.483,1.0,1.0,1.0,2.719,3.377,0.4,0.438,0.0,0.007,57.152,15.255,,healthy,0,55.351
00-0036096,2024,15,RB,HOU,80.098,34.246,0.44,1.0,1.0,1.0,1.0,3.069,8.809,0.191,0.552,0.0,0.008,65.678,15.314,,healthy,0,62.558
00-0036133,2024,15,WR,CLE,23.191,40.784,0.47,1.0,1.0,1.0,1.0,1.218,9.438,0.772,0.519,0.0,0.026,61.062,11.249,,healthy,0,61.72
00-0036139,2024,15,RB,DAL,77.532,11.225,0.458,1.0,1.0,1.0,1.0,3.06,9.544,3.411,0.418,0.0,-0.039,56.701,8.504,,healthy,0,61.287
00-0036145,2024,15,TE,WAS,93.843,20.586,0.58,0.545,1.0,1.0,1.0,2.861,8.194,1.425,0.339,0.0,0.011,57.183,10.994,,healthy,0,42.665
