player_id,season,week,position,team,snap_pct,routes,tprr,rush_share,target_share,goalline_share,two_min_share,yprr,yac_per_rec,mtf,succ_rate,epa_per_play_qb,team_epa_play,team_pace,team_rz_plays,injury_status,dnp_weeks_rolling,sos_ctx
00-0037745,2024,8,RB,CAR,82.4,26.3,0.5,16.7,13.2,36.4,29.1,1.86,8.7,2.1,0.59,0.0,0.051,64.5,11.0,healthy,0,63.5
00-0037746,2024,8,RB,WAS,69.9,37.6,0.5,41.6,18.8,21.7,17.4,1.41,3.0,3.3,0.611,0.0,-0.015,66.6,9.0,healthy,0,35.2
00-0037755,2024,8,TE,IND,51.4,22.9,1.021,2.0,23.4,19.8,15.8,2.94,10.6,0.5,0.446,0.0,0.032,66.7,13.0,healthy,0,64.5
00-0037801,2024,8,WR,DAL,61.4,38.9,0.316,3.4,12.3,18.1,14.5,2.34,5.1,2.5,0.622,0.0,0.088,66.5,16.0,healthy,0,45.2
00-0037805,2024,8,TE,NYJ,22.6,33.0,0.471,0.6,15.6,21.3,17.0,2.24,4.2,1.1,0.5,0.0,0.145,64.4,16.0,healthy,0,51.0
00-0037809,2024,8,TE,TEN,79.2,20.3,0.876,0.6,17.7,25.7,20.6,3.01,3.6,1.8,0.567,0.0,0.024,68.6,10.0,healthy,0,60.9
00-0037816,2024,8,WR,GB,29.1,29.6,0.403,1.5,11.9,14.5,11.6,3.27,10.1,3.1,0.406,0.0,0.12,67.5,15.0,healthy,0,36.4
00-0037827,2024,8,RB,PHI,95.9,26.0,0.5,37.7,13.0,16.7,13.3,1.38,4.7,2.1,0.358,0.0,0.055,60.3,12.0,healthy,0,43.9
00-0037828,2024,8,WR,PHI,72.2,27.0,1.002,0.2,27.1,14.3,11.5,2.02,11.8,3.7,0.506,0.0,0.144,63.7,15.0,healthy,0,41.8
00-0037834,2024,8,QB,SF,84.6,0.0,0.0,13.3,0.0,3.0,2.4,3.4,4.1,2.2,0.547,-0.034,0.037,58.6,10.0,healthy,0,41.5
00-0037837,2024,8,WR,PIT,27.7,37.1,0.658,2.3,24.4,8.1,6.5,1.66,8.2,1.0,0.364,0.0,-0.039,70.4,14.0,healthy,0,44.6
00-0037838,2024,8,TE,BAL,83.9,29.4,0.674,2.2,19.8,21.0,16.8,1.49,11.2,1.9,0.476,0.0,-0.048,60.2,15.0,healthy,0,44.7
00-0037840,2024,8,RB,LA,48.5,20.9,0.5,37.6,10.4,28.3,22.7,2.15,10.3,2.2,0.39,0.0,0.148,67.2,10.0,healthy,0,55.9
00-0038040,2024,8,RB,LV,70.9,30.7,0.5,31.7,15.4,39.6,31.7,1.9,9.8,2.2,0.562,0.0,0.069,65.5,8.0,healthy,0,56.6
00-0038041,2024,8,TE,DAL,33.4,27.7,0.745,1.8,20.6,25.8,20.7,1.24,7.1,2.9,0.44,0.0,0.069,63.6,10.0,healthy,0,61.4
00-0038045,2024,8,RB,LV,59.2,29.9,0.5,16.8,15.0,23.7,18.9,1.85,4.6,2.5,0.43,0.0,0.019,66.1,15.0,healthy,0,37.9
00-0038046,2024,8,TE,BAL,46.6,31.1,0.769,0.9,23.9,27.0,21.6,1.51,4.2,1.8,0.533,0.0,-0.001,61.2,9.0,healthy,0,42.8
00-0038090,2024,8,WR,KC,64.0,43.3,0.349,1.7,15.1,5.6,4.5,3.42,3.7,3.0,0.606,0.0,0.068,62.7,15.0,healthy,0,49.7
00-0038092,2024,8,WR,MIA,47.8,33.5,0.417,4.8,14.0,6.1,4.8,2.13,9.6,3.6,0.413,0.0,0.007,71.6,12.0,healthy,0,58.5
00-0038098,2024,8,RB,CLE,60.0,39.4,0.5,34.7,19.7,21.8,17.4,1.91,9.2,1.8,0.442,0.0,-0.009,65.2,13.0,healthy,0,55.8
00-0038102,2024,8,QB,PHI,93.2,0.0,0.0,5.8,0.0,8.9,7.1,2.27,3.5,1.6,0.39,0.287,0.13,66.1,14.0,healthy,0,52.2
00-0038104,2024,8,WR,KC,49.4,32.2,0.893,3.9,28.8,14.7,11.7,1.87,8.0,3.2,0.517,0.0,-0.023,71.7,13.0,healthy,0,48.3
00-0038108,2024,8,QB,CLE,84.4,0.0,0.0,14.9,0.0,9.4,7.5,3.48,4.1,2.2,0.365,0.185,0.027,60.3,14.0,healthy,0,62.2
00-0038115,2024,8,TE,NYG,67.9,35.6,0.236,2.2,8.4,15.2,12.2,1.98,8.4,0.2,0.45,0.0,0.089,70.1,12.0,healthy,0,37.5
00-0038117,2024,8,WR,NYG,72.1,32.8,0.724,3.3,23.8,6.5,5.2,1.09,5.3,3.0,0.528,0.0,0.015,58.1,9.0,healthy,0,58.9
00-0038120,2024,8,RB,NYJ,90.6,10.0,0.5,20.5,5.0,34.1,27.3,2.3,6.2,0.1,0.633,0.0,0.109,60.7,8.0,healthy,0,39.8
00-0038122,2024,8,QB,LV,82.1,0.0,0.0,12.5,0.0,0.4,0.4,2.52,9.2,2.2,0.596,-0.018,0.07,61.6,14.0,healthy,0,39.0
00-0038124,2024,8,WR,GB,35.0,27.9,0.44,2.1,12.3,13.1,10.5,2.53,7.3,1.6,0.459,0.0,0.106,71.6,15.0,healthy,0,64.5
00-0038128,2024,8,QB,GB,82.7,0.0,0.0,10.0,0.0,8.9,7.1,2.63,5.4,1.7,0.459,0.187,0.105,63.8,13.0,healthy,0,44.7
00-0038129,2024,8,TE,TB,70.4,31.7,0.518,2.1,16.4,16.2,13.0,2.14,9.8,2.9,0.371,0.0,0.027,70.5,14.0,healthy,0,46.1
00-0038132,2024,8,QB,MIN,84.3,0.0,0.0,13.1,0.0,5.1,4.0,3.43,4.6,3.0,0.464,0.217,0.138,65.0,15.0,healthy,0,38.5
00-0038134,2024,8,RB,SEA,54.7,16.5,0.5,34.2,8.3,36.4,29.1,1.5,11.5,1.6,0.572,0.0,0.035,61.1,8.0,healthy,0,56.2
00-0038145,2024,8,TE,TEN,25.0,29.5,0.733,1.1,21.6,17.1,13.7,2.44,5.5,0.4,0.532,0.0,0.005,65.8,12.0,healthy,0,47.2
00-0038147,2024,8,WR,ARI,60.1,26.4,0.734,1.7,19.3,9.8,7.8,1.61,5.7,2.7,0.626,0.0,0.136,66.7,14.0,healthy,0,39.4
00-0038149,2024,8,WR,ATL,39.7,41.9,0.611,4.9,25.6,9.7,7.8,3.26,7.5,3.2,0.635,0.0,0.002,59.9,8.0,healthy,0,59.2
00-0038150,2024,8,QB,NYG,54.2,0.0,0.0,12.0,0.0,3.5,2.8,1.01,9.2,3.4,0.442,0.039,0.001,59.9,13.0,healthy,0,37.7
00-0038181,2024,8,WR,MIN,20.5,31.2,1.046,2.6,32.6,14.8,11.8,1.41,9.8,0.3,0.374,0.0,-0.009,67.0,11.0,healthy,0,40.2
00-0038359,2024,8,WR,LA,24.8,30.8,0.459,4.8,14.1,12.4,10.0,1.19,7.6,2.0,0.453,0.0,0.02,70.8,11.0,healthy,0,53.4
00-0038385,2024,8,QB,LA,83.2,0.0,0.0,7.3,0.0,8.2,6.5,3.08,5.9,0.7,0.479,0.011,-0.027,66.0,10.0,healthy,0,52.4
00-0038389,2024,8,RB,SF,67.4,23.8,0.5,43.9,11.9,23.5,18.8,1.86,9.6,1.0,0.614,0.0,0.002,59.0,12.0,healthy,0,35.0
00-0038391,2024,8,QB,GB,78.2,0.0,0.0,11.4,0.0,0.6,0.4,1.88,11.6,1.2,0.531,0.029,0.144,71.7,13.0,healthy,0,51.8
00-0038393,2024,8,WR,GB,71.1,38.8,0.657,4.9,25.5,11.0,8.8,1.95,7.2,1.0,0.579,0.0,0.065,69.8,12.0,healthy,0,44.3
00-0038394,2024,8,TE,IND,80.6,35.2,0.407,0.7,14.3,20.3,16.2,2.81,5.7,1.4,0.392,0.0,0.03,70.0,14.0,healthy,0,63.7
00-0038396,2024,8,RB,NYG,51.9,39.3,0.5,38.6,19.6,39.0,31.2,3.34,7.3,3.9,0.589,0.0,0.063,71.5,14.0,healthy,0,56.7
00-0038397,2024,8,RB,IND,48.1,16.8,0.5,31.2,8.4,25.6,20.5,3.41,5.7,0.6,0.604,0.0,0.138,68.8,13.0,healthy,0,64.1
00-0038400,2024,8,QB,PHI,94.4,0.0,0.0,13.5,0.0,5.1,4.1,1.42,3.6,3.5,0.569,0.073,-0.008,64.5,12.0,healthy,0,54.2
00-0038406,2024,8,TE,NYJ,22.4,33.6,0.476,1.2,16.0,23.7,19.0,1.61,6.8,0.7,0.444,0.0,0.09,63.4,13.0,healthy,0,51.7
00-0038409,2024,8,RB,PHI,90.5,47.8,0.5,22.9,23.9,30.7,24.6,3.45,6.9,0.4,0.469,0.0,0.013,62.4,13.0,healthy,0,37.7
00-0038416,2024,8,QB,CHI,52.7,0.0,0.0,7.8,0.0,5.3,4.3,1.38,4.6,0.8,0.497,-0.076,0.05,60.7,13.0,healthy,0,64.3
00-0038419,2024,8,RB,ATL,83.4,29.6,0.5,42.4,14.8,35.5,28.4,1.37,3.7,0.3,0.37,0.0,0.126,59.8,11.0,healthy,0,58.2
00-0038440,2024,8,RB,MIN,51.8,23.5,0.5,25.5,11.8,30.3,24.3,3.36,6.5,1.8,0.508,0.0,0.117,67.2,15.0,healthy,0,42.7
00-0038454,2024,8,RB,BAL,80.9,47.5,0.5,20.0,23.8,21.1,16.9,1.93,8.8,1.0,0.616,0.0,0.102,59.6,14.0,healthy,0,39.5
00-0038455,2024,8,WR,BAL,37.9,34.4,0.412,2.3,14.2,10.0,8.0,1.19,4.9,2.8,0.502,0.0,-0.013,64.0,12.0,healthy,0,47.5
00-0038456,2024,8,TE,ARI,38.0,21.8,0.483,0.6,10.5,19.5,15.6,3.34,11.7,2.3,0.444,0.0,0.083,64.4,13.0,healthy,0,39.4
00-0038458,2024,8,RB,BAL,48.9,30.3,0.5,32.7,15.2,37.7,30.1,1.05,11.4,1.4,0.526,0.0,0.039,65.2,14.0,healthy,0,47.7
00-0038465,2024,8,WR,GB,82.1,43.5,0.65,5.0,28.2,17.3,13.9,2.45,6.9,0.0,0.367,0.0,0.059,63.9,11.0,healthy,0,56.8
00-0038468,2024,8,TE,GB,81.2,28.1,0.599,0.2,16.8,20.3,16.2,1.83,10.2,3.6,0.542,0.0,-0.041,64.5,9.0,healthy,0,50.1
00-0038472,2024,8,WR,PIT,69.5,45.0,0.361,2.6,16.2,14.1,11.3,1.96,10.9,0.6,0.39,0.0,-0.014,64.5,14.0,healthy,0,54.1
00-0038476,2024,8,QB,NYG,81.6,0.0,0.0,5.5,0.0,7.1,5.7,1.23,4.1,2.0,0.503,-0.022,0.02,61.5,8.0,healthy,0,47.0
00-0038477,2024,8,WR,NYG,84.9,34.6,0.443,2.5,15.3,14.8,11.9,2.8,10.6,1.1,0.488,0.0,-0.026,65.6,10.0,healthy,0,57.4
00-0038484,2024,8,WR,PHI,65.4,42.7,0.243,4.0,10.4,18.0,14.4,2.8,11.1,2.1,0.43,0.0,0.145,64.7,15.0,healthy,0,49.6
00-0038488,2024,8,TE,SEA,92.9,36.9,0.39,0.5,14.4,11.0,8.8,2.19,8.7,1.8,0.631,0.0,0.116,71.4,13.0,healthy,0,53.0
00-0038492,2024,8,WR,KC,78.3,28.8,0.408,0.5,11.7,13.6,10.9,1.1,8.9,0.6,0.586,0.0,0.104,71.3,10.0,healthy,0,56.4
00-0038496,2024,8,WR,NYJ,51.6,28.2,0.374,5.0,10.5,6.2,5.0,1.27,9.1,3.3,0.402,0.0,0.145,65.2,13.0,healthy,0,55.4
00-0038498,2024,8,TE,PHI,90.6,33.6,0.582,2.9,19.6,22.4,17.9,1.12,4.0,0.4,0.385,0.0,0.044,66.5,9.0,healthy,0,44.9
00-0038502,2024,8,WR,CAR,38.4,35.0,0.895,4.6,31.3,8.6,6.9,1.21,11.2,3.4,0.511,0.0,0.033,68.2,12.0,healthy,0,43.7
00-0038507,2024,8,WR,MIA,32.9,43.3,0.251,4.3,10.9,19.4,15.6,2.47,10.2,3.4,0.516,0.0,0.07,58.6,13.0,healthy,0,36.4
00-0038518,2024,8,RB,MIA,81.9,39.6,0.5,39.2,19.8,15.3,12.3,3.45,3.8,1.9,0.378,0.0,0.131,68.3,14.0,healthy,0,43.9
00-0038519,2024,8,WR,KC,29.1,39.8,0.679,4.3,27.0,10.3,8.2,2.77,3.3,0.6,0.558,0.0,0.135,70.2,15.0,healthy,0,62.3
00-0038520,2024,8,WR,SEA,62.8,26.9,0.771,1.3,20.8,7.6,6.1,2.52,7.7,0.4,0.384,0.0,0.007,60.1,10.0,healthy,0,40.2
00-0038542,2024,8,RB,ATL,52.9,36.0,0.5,44.3,18.0,30.6,24.5,2.09,11.9,2.2,0.356,0.0,-0.003,58.7,16.0,healthy,0,48.9
00-0038543,2024,8,WR,SEA,50.1,26.9,0.471,0.9,12.6,10.8,8.6,1.72,8.1,1.1,0.543,0.0,0.141,58.3,10.0,healthy,0,49.7
00-0038544,2024,8,WR,LAC,85.9,34.2,0.927,3.6,31.7,16.0,12.8,2.53,5.3,1.8,0.452,0.0,0.088,61.8,11.0,healthy,0,43.5
00-0038547,2024,8,TE,DAL,35.8,36.1,0.557,1.3,20.1,27.1,21.7,3.02,5.5,2.9,0.623,0.0,0.056,62.3,13.0,healthy,0,60.2
00-0038550,2024,8,QB,DET,90.4,0.0,0.0,5.7,0.0,0.3,0.2,2.38,9.9,0.3,0.47,0.223,0.138,59.3,15.0,healthy,0,54.4
00-0038551,2024,8,RB,NO,72.4,14.3,0.5,42.1,7.1,38.9,31.1,1.16,10.3,2.1,0.522,0.0,0.142,71.9,9.0,healthy,0,44.4
00-0038555,2024,8,RB,JAX,48.9,19.3,0.5,24.6,9.6,37.0,29.6,3.4,10.3,3.2,0.479,0.0,0.124,69.0,16.0,healthy,0,46.7
00-0038558,2024,8,TE,PIT,62.6,34.2,0.609,0.6,20.8,22.2,17.7,1.82,7.5,0.2,0.428,0.0,0.121,64.7,14.0,healthy,0,58.9
00-0038559,2024,8,WR,ARI,57.2,27.1,0.787,4.5,21.3,9.8,7.8,2.62,9.3,2.3,0.581,0.0,0.057,67.9,15.0,healthy,0,52.2
00-0038563,2024,8,WR,LV,23.3,32.3,0.42,2.6,13.5,17.1,13.7,1.68,9.2,2.2,0.569,0.0,0.034,66.6,9.0,healthy,0,52.9
00-0038564,2024,8,TE,PHI,59.3,27.4,0.607,0.9,16.6,20.6,16.5,2.26,6.8,0.2,0.385,0.0,0.109,64.5,11.0,healthy,0,43.5
00-0038573,2024,8,WR,LAC,25.1,28.6,0.485,4.3,13.9,14.8,11.8,1.28,5.4,1.8,0.383,0.0,0.024,62.8,12.0,healthy,0,45.1
00-0038576,2024,8,WR,CIN,50.4,26.5,1.308,1.5,34.7,11.5,9.2,1.4,7.3,1.4,0.603,0.0,0.046,65.1,13.0,healthy,0,41.0
00-0038579,2024,8,QB,LV,61.1,0.0,0.0,12.4,0.0,2.6,2.1,2.79,8.6,1.0,0.408,0.09,0.107,65.3,10.0,healthy,0,63.3
00-0038582,2024,8,QB,ARI,47.0,0.0,0.0,5.9,0.0,9.8,7.8,1.34,4.8,1.8,0.612,0.117,0.019,61.5,14.0,healthy,0,50.4
00-0038583,2024,8,QB,CLE,63.5,0.0,0.0,9.9,0.0,7.1,5.7,3.2,7.2,1.7,0.57,0.221,0.03,70.2,10.0,healthy,0,46.6
00-0038589,2024,8,TE,TEN,47.5,39.5,0.631,1.3,24.9,24.9,19.9,3.43,11.4,1.9,0.513,0.0,0.106,63.6,12.0,healthy,0,63.1
00-0038590,2024,8,TE,LV,72.5,39.4,0.35,1.6,13.8,22.2,17.8,1.34,11.6,3.3,0.562,0.0,0.075,59.4,16.0,healthy,0,60.3
00-0038597,2024,8,RB,CIN,81.6,10.1,0.5,35.1,5.1,32.5,26.0,2.7,5.0,2.1,0.356,0.0,0.053,68.5,12.0,healthy,0,35.7
00-0038598,2024,8,QB,SEA,58.5,0.0,0.0,11.9,0.0,8.4,6.7,3.18,8.1,0.2,0.546,0.107,0.137,59.2,14.0,healthy,0,40.2
00-0038606,2024,8,WR,JAX,77.7,41.9,0.49,3.3,20.5,13.1,10.5,2.62,4.2,1.8,0.402,0.0,0.049,64.4,12.0,healthy,0,46.4
00-0038608,2024,8,WR,NE,52.2,42.2,0.418,0.0,17.6,18.2,14.5,2.14,6.1,2.5,0.564,0.0,-0.047,64.3,15.0,healthy,0,38.8
00-0038611,2024,8,RB,WAS,78.2,34.4,0.5,41.6,17.2,24.4,19.5,2.66,5.5,3.4,0.642,0.0,-0.024,59.5,9.0,healthy,0,35.1
00-0038612,2024,8,WR,DEN,64.1,25.5,1.129,2.5,28.8,12.9,10.3,1.62,4.8,2.4,0.59,0.0,0.06,68.3,13.0,healthy,0,56.7
00-0038614,2024,8,RB,LAC,79.7,47.8,0.5,21.5,23.9,29.4,23.5,2.45,8.5,2.2,0.548,0.0,0.13,67.8,9.0,healthy,0,60.5
00-0038618,2024,8,WR,HOU,46.8,30.7,1.042,1.8,32.0,9.4,7.5,1.48,11.4,3.2,0.527,0.0,0.002,66.4,11.0,healthy,0,35.4
00-0038619,2024,8,WR,CIN,79.9,31.5,0.593,2.1,18.7,11.7,9.4,1.53,3.3,1.0,0.596,0.0,0.111,61.8,9.0,healthy,0,53.8
00-0038621,2024,8,WR,NE,21.9,34.1,0.93,2.7,31.7,8.0,6.4,2.32,9.2,2.4,0.586,0.0,0.044,60.9,15.0,healthy,0,36.1
00-0038622,2024,8,RB,DAL,91.4,22.5,0.5,37.0,11.2,35.5,28.4,2.86,3.4,3.8,0.365,0.0,0.058,62.7,8.0,healthy,0,52.0
00-0038627,2024,8,WR,DET,85.1,41.8,0.777,4.7,32.5,5.8,4.7,3.03,10.4,2.4,0.478,0.0,-0.03,59.2,10.0,healthy,0,38.7
00-0038632,2024,8,WR,TEN,54.0,42.9,0.325,0.8,13.9,7.4,5.9,2.58,3.6,2.6,0.642,0.0,0.042,61.0,15.0,healthy,0,35.3
00-0038636,2024,8,RB,SEA,41.7,34.9,0.5,42.8,17.4,12.9,10.4,1.86,9.2,2.5,0.607,0.0,0.085,66.5,12.0,healthy,0,63.7
00-0038637,2024,8,QB,LAC,82.9,0.0,0.0,11.1,0.0,2.2,1.7,2.4,11.8,0.1,0.548,0.285,0.016,71.7,16.0,healthy,0,42.9
00-0038640,2024,8,WR,DAL,87.1,40.1,0.52,4.8,20.8,12.7,10.1,3.38,3.6,3.9,0.635,0.0,0.033,71.4,9.0,healthy,0,64.2
00-0038643,2024,8,TE,SF,53.8,34.7,0.611,1.9,21.2,28.3,22.6,2.5,4.4,2.0,0.412,0.0,-0.027,68.7,11.0,healthy,0,35.3
00-0038647,2024,8,WR,SF,73.3,33.7,0.834,4.5,28.1,5.3,4.3,2.04,10.9,1.0,0.472,0.0,0.061,59.8,14.0,healthy,0,45.3
00-0038651,2024,8,WR,NYG,38.8,37.8,0.902,4.4,34.2,13.2,10.5,3.12,10.4,3.7,0.478,0.0,0.143,59.5,12.0,healthy,0,35.9
00-0038656,2024,8,RB,MIN,79.7,21.0,0.5,38.9,10.5,22.8,18.2,2.46,8.4,0.7,0.571,0.0,0.097,64.7,10.0,healthy,0,47.6
00-0038658,2024,8,QB,NYJ,99.5,0.0,0.0,10.7,0.0,0.1,0.1,1.55,10.9,1.2,0.44,0.16,0.091,69.1,14.0,healthy,0,63.0
00-0038667,2024,8,WR,PHI,69.7,40.4,0.322,2.9,13.0,15.2,12.2,2.27,7.8,2.8,0.622,0.0,0.02,62.1,13.0,healthy,0,64.6
00-0038671,2024,8,WR,PIT,46.4,26.1,1.317,4.4,34.4,8.8,7.1,3.39,10.5,0.7,0.548,0.0,-0.019,65.2,13.0,healthy,0,57.9
00-0038678,2024,8,RB,NO,60.9,28.6,0.5,42.6,14.3,32.5,26.0,2.09,5.1,2.7,0.535,0.0,0.091,66.5,12.0,healthy,0,58.0
00-0038679,2024,8,WR,BUF,64.4,37.9,0.715,2.7,27.1,5.7,4.5,3.23,9.7,2.9,0.632,0.0,0.053,70.5,9.0,healthy,0,62.7
00-0038680,2024,8,WR,BUF,43.8,29.1,0.683,0.6,19.9,5.5,4.4,1.24,10.5,1.7,0.45,0.0,0.016,68.5,10.0,healthy,0,63.7
00-0038681,2024,8,WR,GB,64.7,31.0,1.007,2.5,31.2,16.2,13.0,2.69,8.3,1.6,0.419,0.0,-0.039,70.5,11.0,healthy,0,62.3
00-0038685,2024,8,RB,GB,70.1,24.8,0.5,25.5,12.4,32.6,26.1,2.55,8.0,1.6,0.624,0.0,0.028,66.2,11.0,healthy,0,38.1
00-0038702,2024,8,WR,ARI,90.8,26.6,1.017,3.4,27.0,14.9,11.9,1.04,5.3,1.1,0.37,0.0,0.116,70.5,16.0,healthy,0,49.5
00-0038705,2024,8,RB,ARI,63.9,11.3,0.5,43.6,5.6,29.6,23.7,3.21,9.9,3.3,0.439,0.0,0.147,64.5,11.0,healthy,0,43.8
00-0038710,2024,8,TE,CLE,51.6,36.8,0.365,1.2,13.4,19.0,15.2,3.14,8.2,2.2,0.363,0.0,0.064,58.2,14.0,healthy,0,40.1
00-0038714,2024,8,RB,ARI,60.4,25.5,0.5,20.9,12.8,21.0,16.8,2.57,3.8,2.3,0.571,0.0,0.11,61.7,16.0,healthy,0,50.1
00-0038720,2024,8,TE,MIA,65.6,35.2,0.541,2.8,19.0,15.5,12.4,2.37,7.4,3.0,0.516,0.0,-0.009,61.9,9.0,healthy,0,50.6
00-0038726,2024,8,WR,ATL,41.1,40.2,0.76,1.8,30.6,7.3,5.8,1.48,4.9,0.1,0.454,0.0,0.047,59.7,15.0,healthy,0,37.8
00-0038727,2024,8,RB,NO,45.7,42.3,0.5,37.5,21.1,20.7,16.5,2.59,9.7,1.5,0.645,0.0,0.016,69.2,11.0,healthy,0,35.3
00-0038728,2024,8,WR,HOU,81.7,34.8,0.569,1.1,19.8,5.3,4.2,2.84,7.2,3.0,0.63,0.0,0.124,70.7,13.0,healthy,0,43.7
00-0038734,2024,8,WR,DAL,40.8,38.3,0.755,1.7,28.9,11.1,8.9,1.09,11.3,1.9,0.537,0.0,0.028,69.8,8.0,healthy,0,54.6
00-0038735,2024,8,TE,DAL,77.0,26.3,0.447,0.2,11.8,28.7,23.0,3.37,10.8,0.9,0.614,0.0,0.036,65.0,15.0,healthy,0,50.3
00-0038738,2024,8,RB,DAL,77.5,21.8,0.5,32.4,10.9,24.7,19.8,1.75,9.6,1.4,0.38,0.0,-0.011,67.8,12.0,healthy,0,39.3
00-0038740,2024,8,WR,DAL,64.9,37.4,0.903,2.2,33.8,13.6,10.9,2.62,8.7,2.0,0.491,0.0,-0.022,66.2,10.0,healthy,0,57.5
00-0038741,2024,8,TE,DAL,31.7,27.4,0.393,0.1,10.8,27.6,22.1,1.1,3.6,1.5,0.382,0.0,-0.02,66.1,14.0,healthy,0,40.7
00-0038752,2024,8,WR,SEA,52.8,31.6,0.523,3.4,16.5,10.9,8.7,3.19,4.8,3.7,0.422,0.0,-0.009,66.6,14.0,healthy,0,49.4
00-0038760,2024,8,WR,PHI,51.8,31.9,0.881,1.4,28.1,13.2,10.5,3.35,5.2,2.9,0.416,0.0,0.024,65.1,12.0,healthy,0,36.0
00-0038762,2024,8,WR,NE,38.7,42.9,0.463,1.5,19.9,6.8,5.5,3.4,3.2,3.2,0.489,0.0,0.141,61.2,8.0,healthy,0,42.3
00-0038783,2024,8,TE,DEN,53.1,26.4,0.945,0.8,24.9,11.1,8.8,3.04,9.9,3.6,0.584,0.0,0.117,65.7,13.0,healthy,0,42.9
00-0038794,2024,8,RB,DEN,78.8,42.4,0.5,40.2,21.2,23.4,18.7,2.82,3.6,3.0,0.398,0.0,0.098,69.5,10.0,healthy,0,59.4
00-0038797,2024,8,RB,GB,73.3,31.2,0.5,22.7,15.6,39.6,31.7,2.47,5.2,0.6,0.411,0.0,0.081,60.2,9.0,healthy,0,43.4
00-0038805,2024,8,WR,TB,47.9,34.3,0.388,1.1,13.3,19.2,15.4,2.91,10.9,2.8,0.565,0.0,0.03,60.5,9.0,healthy,0,62.8
00-0038806,2024,8,WR,GB,34.8,26.5,0.65,3.7,17.2,11.0,8.8,2.55,4.4,3.4,0.381,0.0,0.051,69.2,11.0,healthy,0,61.3
00-0038809,2024,8,TE,GB,92.2,21.3,0.556,0.5,11.8,12.1,9.7,3.28,6.4,2.2,0.551,0.0,0.07,63.4,12.0,healthy,0,63.6
00-0038810,2024,8,WR,MIN,71.1,29.6,0.753,3.5,22.3,5.2,4.2,2.18,11.5,0.8,0.625,0.0,-0.011,69.8,10.0,healthy,0,59.1
00-0038821,2024,8,WR,TB,52.8,36.1,0.861,4.6,31.0,8.4,6.7,2.8,5.4,0.3,0.404,0.0,0.029,63.1,12.0,healthy,0,54.5
00-0038824,2024,8,WR,TB,64.2,44.2,0.254,0.4,11.3,9.5,7.6,3.08,4.1,2.2,0.51,0.0,0.112,65.4,12.0,healthy,0,35.8
00-0038828,2024,8,TE,TB,34.6,30.2,0.576,1.4,17.4,27.5,22.0,2.65,6.2,3.9,0.548,0.0,0.051,63.8,13.0,healthy,0,54.6
00-0038830,2024,8,RB,WAS,69.8,40.0,0.5,20.7,20.0,24.4,19.5,2.55,5.0,1.2,0.406,0.0,0.122,63.6,8.0,healthy,0,57.8
00-0038839,2024,8,WR,WAS,94.4,30.9,0.851,2.9,26.3,15.4,12.3,1.72,9.9,3.4,0.627,0.0,0.016,69.9,10.0,healthy,0,47.2
00-0038840,2024,8,WR,WAS,90.2,38.7,0.785,3.2,30.4,14.8,11.8,2.92,11.9,2.3,0.649,0.0,0.065,66.4,11.0,healthy,0,57.3
00-0038843,2024,8,WR,PIT,85.4,28.0,1.149,0.6,32.2,9.9,7.9,2.82,9.8,3.1,0.525,0.0,-0.045,64.3,12.0,healthy,0,55.7
00-0038844,2024,8,WR,TEN,65.1,34.6,0.67,4.5,23.2,9.2,7.3,1.08,8.0,0.8,0.424,0.0,0.015,65.3,16.0,healthy,0,47.6
00-0038860,2024,8,WR,LV,27.8,27.7,0.797,3.1,22.1,19.1,15.2,3.46,3.7,2.0,0.375,0.0,0.104,66.7,12.0,healthy,0,53.3
00-0038862,2024,8,RB,ATL,50.7,27.5,0.5,18.5,13.7,38.8,31.0,2.31,7.6,1.0,0.626,0.0,0.101,67.8,12.0,healthy,0,48.1
00-0038864,2024,8,TE,SEA,42.7,28.2,0.703,2.4,19.8,16.8,13.4,2.23,7.6,3.8,0.4,0.0,0.116,61.1,11.0,healthy,0,41.0
00-0038875,2024,8,RB,PIT,99.9,43.8,0.5,19.3,21.9,14.2,11.3,3.38,9.1,1.9,0.352,0.0,0.016,58.1,12.0,healthy,0,61.3
00-0038883,2024,8,WR,NYJ,23.8,25.4,1.196,0.0,30.4,11.7,9.4,3.42,3.1,3.2,0.549,0.0,0.132,62.8,9.0,healthy,0,55.6
00-0038891,2024,8,WR,LV,71.8,29.4,1.053,3.0,31.0,14.5,11.6,2.36,4.6,0.1,0.441,0.0,-0.01,64.9,12.0,healthy,0,43.7
00-0038896,2024,8,RB,CLE,82.1,21.7,0.5,35.7,10.8,12.5,10.0,2.3,6.5,2.4,0.577,0.0,-0.006,67.5,13.0,healthy,0,47.1
00-0038902,2024,8,WR,PIT,91.1,28.4,0.446,4.3,12.7,6.7,5.4,3.16,8.7,1.9,0.435,0.0,0.1,63.3,12.0,healthy,0,36.0
00-0038910,2024,8,RB,LA,72.1,18.1,0.5,41.8,9.0,12.8,10.2,2.77,8.4,1.1,0.48,0.0,0.08,62.6,13.0,healthy,0,48.0
00-0038911,2024,8,WR,BAL,85.0,28.5,0.944,3.2,26.9,12.9,10.3,1.49,10.5,1.0,0.46,0.0,0.142,65.8,14.0,healthy,0,53.1
